Event.Id,Investigation.Type,Accident.Number,Event.Date,LOCATION,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
2.02012E+13,Accident,ERA21LA075,2020-12-11,"DURHAM, NC",United States,36.024094,-78.716475,8NC8,Lake Ridge Aero Park Airport,Non-Fatal,Substantial,Airplane,N7094T,Kolb,FIRESTAR,No,1,,91,,Personal,,0,0,0,1,VMC,,,
2.02012E+13,Accident,ERA21LA079,2020-12-11,"NANTUCKET, MA",United States,41.259407,-70.058238,ACK,NANTUCKET MEMORIAL,Non-Fatal,Substantial,Airplane,N8436T,Piper,PA-28-161,No,1,,91,,Personal,,0,0,0,1,VMC,,,
2.02012E+13,Accident,WPR21LA068,2020-12-10,"OGDEN, UT",United States,41.204699,-111.99879,,,Siruose,Substantial,Airplane,N577CP,Cirrus Design Corp.,SR22,No,1,,91,,Personal,,0,1,0,0,VMC,,,
2.02012E+13,Accident,CEN21LA085,2020-12-10,"MANVEL, TX",United States,29.4875,-95.314722,,,Siruose,Substantial,Airplane,N2238K,Luscombe,8,No,,,91,,Personal,,0,1,0,0,VMC,,,
2.02012E+13,Accident,CEN21LA083,2020-12-10,"Glencoe, MN",United States,44.756006,-94.081461,GYL,Glencoe Municipal,Siruose,Minor,Airplane,N1956V,Cessna,172,No,1,,91,NSCH,Inst,South Dakota State University,0,0,0,1,VMC,,,
2.02012E+13,Accident,CEN21LA084,2020-12-10,"Colorado City, TX",United States,32.315621,-100.94719,,,Fatal,Destroyed,Helicopter,N7085Z,Robinson,R44,No,1,,91,,Bus,,2,0,0,0,VMC,,,
2.02012E+13,Accident,ERA21LA084,2020-12-09,"BLOUNTSTOWN, FL",United States,30.48703,-85.113785,F95,CALHOUN COUNTY,Non-Fatal,Substantial,Airplane,N706SF,Ford Stephen L,SUPER CHIEF,No,1,,91,,Personal,,0,0,0,1,,,,
2.02012E+13,Accident,WPR21LA067,2020-12-08,"DILLON, MT",United States,45.264859,-112.55151,DLN,Dillon Airport,Siruose,Substantial,Airplane,N46017,Cessna,172,No,1,,91,,Personal,Ridgeview Aviation,0,1,0,0,VMC,,,
2.02012E+13,Accident,CEN21LA082,2020-12-08,"SPEARFISH, SD",United States,44.481056,-103.786,SPF,Black Hills Airport-Clyde Ice,Non-Fatal,Substantial,Airplane,N2554M,Piper,PA12,No,1,,91,NSCH,Flight Test,Leslie Lensgrav,0,0,0,2,VMC,,,
2.02012E+13,Accident,CEN21LA080,2020-12-08,"Hitchcock, TX",United States,29.342925,-95.004477,KGLS,Scholes International Airport,Fatal,Destroyed,Airplane,N69HF,Vans,RV6,Yes,,,91,,Pers,,1,0,0,0,VMC,,,
2.02012E+13,Accident,CEN21LA078,2020-12-07,"SADLER, TX",United States,33.68201,-96.844602,,,Siruose,Substantial,Airplane,N423WH,Vans,RV4,Yes,,,91,,Personal,,0,1,0,0,VMC,,,
2.02012E+13,Accident,ERA21LA062,2020-12-06,"SOUTH BOSTON, VA",United States,36.6987,-78.9014,,,Non-Fatal,Substantial,Airplane,N2674H,Ercoupe,415,No,1,,91,,Personal,,0,0,0,1,VMC,,,
2.02012E+13,Accident,ERA21LA067,2020-12-06,"MILTON, FL",United States,30.637621,-86.993653,2R4,Peter Prince Field Airport,Non-Fatal,Substantial,Airplane,78329,Piper,PA23,No,2,,91,,Personal,,0,0,0,1,,,,
2.02012E+13,Accident,CEN21LA075,2020-12-06,"Windom, MN",United States,43.95639,-95.11833,MWM,Windom Municipal Airport,Fatal,Destroyed,Airplane,N8178Y,Piper,PA32,No,1,,91,,Pers,,1,0,0,0,IMC,,,
2.02012E+13,Accident,CEN21LA077,2020-12-05,"MARIETTA, TX",United States,33.194025,-94.526083,,,Non-Fatal,Substantial,Helicopter,N371MP,Robinson Helicopter Company,R44 II,No,1,,91,,Personal,Private Individual,0,0,0,5,,,,
2.02012E+13,Accident,CEN21LA073,2020-12-03,"ARDEN HILLS, MN",United States,45.048053,-93.187572,,,Non-Fatal,Substantial,Airplane,N28067,Bellanca,17-30A,No,1,,91,,Personal,,0,0,0,2,VMC,,,
2.02012E+13,Accident,ANC21LA008,2020-12-03,"JUNEAU, AK",United States,58.354712,-134.57847,JNU,JUNEAU INTL,Non-Fatal,Substantial,Airplane,N4900C,Piper,PA18,No,1,,91,,Personal,Bradley Rider,0,0,0,1,VMC,,,
2.02012E+13,Accident,ERA21LA059,2020-12-02,"PEMBROKE PINES, FL",United States,26.003635,-80.235112,HWO,NORTH PERRY,Non-Fatal,Substantial,Airplane,N2420F,Piper,PA38,No,1,,91,,Instructional,Everglades Aviation Academy Llc,0,0,0,2,VMC,,,
2.02012E+13,Accident,CEN21LA071,2020-12-02,"LUFKIN, TX",United States,31.234028,-94.75,LFK,Angelina County Airport,Minor,Substantial,Airplane,N48DK,Cessna,551,No,2,,91,,Business,Aviation Star S,0,0,1,2,IMC,,,
2.02012E+13,Accident,CEN21LA072,2020-12-01,"ELTON, LA",United States,30.438259,-92.671434,,,Non-Fatal,Substantial,Airplane,N48594,Grumman,G164,Yes,1,,137,,Aerial Application,Riceland Aviation Inc,0,0,0,1,VMC,,,
2.02012E+13,Accident,CEN21LA079,2020-12-01,"SAN ANTONIO, TX",United States,29.394882,-98.487868,8T8,San Geronimo Airpark,Non-Fatal,Substantial,Airplane,N322SL,Hutson,Star-Lite,Yes,1,,91,,Personal,,0,0,0,1,VMC,,,
2.02011E+13,Accident,CEN21LA070,2020-11-30,"Franklin, AR",United States,36.178333,-91.771539,,,Fatal,Destroyed,Airplane,N9879T,Piper,PA38,No,1,,91,,Inst,Apd Systems Llc,2,0,0,0,VMC,,,
2.02012E+13,Accident,ERA21LA060,2020-11-29,"NORTHHAMPTON, NY",United States,43.168477,-74.180464,NONE,NONE,Non-Fatal,Substantial,Airplane,N9721N,Champion,7EC,No,1,,91,,Personal,,0,0,0,1,VMC,,,
2.02012E+13,Accident,ERA21LA061,2020-11-29,"BELLEFONTE, PA",United States,40.8855,-77.816222,N96,BELLEFONTE,Non-Fatal,Substantial,Airplane,N8056N,Piper,PA28,No,,,91,,Personal,Pleasant Valley Aviation Inc,0,0,0,1,,,,
2.02011E+13,Accident,CEN21LA068,2020-11-28,"FRENCH LICK, IN",United States,38.504267,-86.6526,FRH,French Lick Municipal Airport,Minor,Substantial,Airplane,N5242W,Piper,PA28,No,1,,91,,Personal,,0,0,1,0,VMC,,,
2.02011E+13,Accident,CEN21LA069,2020-11-28,"OTTAWA, KS",United States,38.549767,-95.249129,,,Minor,Substantial,Airplane,N3318K,Globe,GC1A,No,,,91,,Personal,,0,0,1,0,,,,
2.02012E+13,Accident,ERA21LA058,2020-11-28,"GEORGETOWN, DE",United States,38.686587,-75.360774,GED,Delaware Coastal Airport,Non-Fatal,Substantial,Airplane,N7596B,Champion,7FC Converted to 7EC,No,1,,91,,Personal,,0,0,0,1,VMC,,,
2.02011E+13,Accident,ERA21LA057,2020-11-27,"SANFORD, NC",United States,35.582439,-79.101338,TTA,Raleigh Executive Jetport at S,Non-Fatal,Substantial,Airplane,N53587,Cessna,172,No,,,91,NSCH,Personal,"Chapel Hill Flying Club, Inc",0,0,0,1,,,,
2.02011E+13,Accident,CEN21LA067,2020-11-26,"TELLURIDE, CO",United States,37.94909,-107.88862,TEX,Telluride Regional Airport,Fatal,Substantial,Airplane,N87LW,Vans,RV4,Yes,1,,91,,Personal,,2,0,0,0,VMC,,,
2.02101E+13,Accident,CEN21LA111,2020-11-26,"HOLLISTER, MO",United States,36.529571,-93.19837,BBG,BRANSON,Non-Fatal,Substantial,Airplane,N182PP,Cessna,T182T,No,1,,91,,Personal,Private Individual,0,0,0,1,IMC,,,
2.02011E+13,Accident,ERA21LA056A,2020-11-25,"ATLANTA, GA",United States,33.876002,-84.302031,PDK,Dekalb-Peachtree Airport,Non-Fatal,Substantial,Airplane,N8125U,Cessna,172,No,,,91,,Personal,,0,0,0,2,VMC,,,
2.02011E+13,Accident,ERA21LA056B,2020-11-25,"Atlanta, GA",United States,33.876002,-84.302031,PDK,Dekalb-Peachtree Airport,Non-Fatal,Minor,Airplane,N777CM,Aero Commander,500,No,2,,135,NSCH,Bus,Central Air Southwest,0,0,0,2,VMC,,,
2.02011E+13,Accident,ERA21LA053,2020-11-24,"DELTAVILLE, VA",United States,37.57311,-76.35699,,,Fatal,Substantial,Airplane,N35AW,Beech,V35,No,1,,91,,Personal,,1,0,0,0,VMC,,,
2.02011E+13,Accident,ERA21LA054,2020-11-24,"GREENVILLE, SC",United States,34.742081,-82.383549,GYH,Donaldson Field Airport,Siruose,Substantial,Airplane,N5566J,Piper,PA32,No,1,,91,,Personal,,0,2,0,0,VMC,,,
2.02011E+13,Accident,ERA21LA055,2020-11-24,"MANVILLE, NJ",United States,40.524444,-74.598306,47N,Central Jersey Regional Airpor,Minor,Substantial,Airplane,N23NJ,Cessna,172,No,1,,91,,Instructional,Civil Air Patrol,0,0,2,0,VMC,,,
2.02012E+13,Accident,CEN21LA087,2020-11-24,"GILLIAM, LA",United States,32.823539,-93.84502,,,Non-Fatal,Substantial,Airplane,N2569M,Piper,PA12,No,,,91,,Personal,,0,0,0,1,,,,
2.02011E+13,Accident,ERA21LA052,2020-11-23,"HOLLYWOOD, FL",United States,26.002833,-80.234444,HWO,North Perry Airport,Fatal,Substantial,Airplane,N3UH,Lancair,LEGACY FG,Yes,1,,91,,Personal,,1,0,0,0,VMC,,,
2.02011E+13,Accident,ERA21LA051,2020-11-22,"PLACIDA, FL",United States,26.858904,-82.250228,,,Siruose,Substantial,Weight-Shift,N947RC,J&j Ultralights,Sea-Wing,No,,,91,,Personal,,0,1,0,0,,,,
2.02011E+13,Accident,WPR21LA059,2020-11-21,"TWENTYNINE PALMS, CA",United States,34.134311,-115.95868,TNP,29 Palms Airport,Non-Fatal,Substantial,Airplane,N878AH,Cessna,TU206,No,1,,91,,Personal,,0,0,0,6,VMC,,,
2.02011E+13,Accident,ERA21LA049,2020-11-20,"LITITZ, PA",United States,40.120973,-76.29914,LNS,Lancaster Airport,Minor,Substantial,Airplane,N9086W,Piper,PA28,No,1,,91,,Personal,,0,0,1,0,VMC,,,
2.02011E+13,Accident,CEN21LA065,2020-11-20,"CANON CITY, CO",United States,38.42856,-105.10685,1V6,Freemont County Airport,Non-Fatal,Substantial,Airplane,N4187H,Piper,PA32R,No,1,,91,,Instructional,,0,0,0,2,VMC,,,
2.02011E+13,Accident,CEN21LA066,2020-11-20,"LAWRENCE, KS",United States,39.009273,-95.212902,LWC,Lawrence Municipal,Non-Fatal,Substantial,Airplane,N99HV,Cessna,172,No,,,91,,Instructional,Aerohawk Llc,0,0,0,1,VMC,,,
2.02011E+13,Accident,WPR21FA057,2020-11-20,"Arlington, WA",United States,48.2979,-122.1021,,,Fatal,Destroyed,Airplane,N562TB,Blevins Kamron,Odyssey,Yes,,,91,,Pers,,1,0,0,0,,,,
2.02011E+13,Accident,CEN21LA064,2020-11-19,"EL PASO, TX",United States,31.807333,-106.37636,ELP,El Paso International,Non-Fatal,Substantial,Airplane,N5XY,Cessna,172,No,1,,91,NSCH,Personal,Red Arrow Aviation Llc,0,0,0,2,VMC,,,
2.02011E+13,Accident,ERA21LA050,2020-11-19,"CYNTHIANA, KY",United States,38.366164,-84.283344,0I8,Cynthiana-Harrison County Airp,Minor,Substantial,Airplane,N6203F,Cessna,172,No,1,,91,,Personal,Lexington Flying Club Inc,0,0,3,0,VMC,,,
2.02011E+13,Accident,ERA21LA045,2020-11-18,"MANVILLE, NJ",United States,40.524444,-74.598306,47N,Central Jersey Regional Airpor,Non-Fatal,Substantial,Airplane,N734JF,Cessna,172,No,1,,91,,Instructional,,0,0,0,2,VMC,,,
2.02011E+13,Accident,ERA21LA046,2020-11-18,"AUSTELL, GA",United States,33,-84,,NONE,Non-Fatal,Substantial,Helicopter,N442JP,Robinson,R44,No,1,,91,,Instructional,Atlanta Helicopters,0,0,0,2,,,,
2.02011E+13,Accident,CEN21LA062,2020-11-17,"JOHNSON CITY, KS",United States,37.579722,-101.59972,,,Non-Fatal,Substantial,Airplane,N2376N,Cessna,120,No,,,91,,Personal,,0,0,0,2,,,,
2.02012E+13,Accident,WPR21LA071,2020-11-17,"COMPTON, CA",United States,33.890981,-118.24368,CPM,COMPTON/WOODLEY,Minor,Substantial,Airplane,N82V,Co Z,COZY,Yes,,,91,,Personal,,0,0,1,0,,,,
2.02011E+13,Accident,ERA21LA042,2020-11-16,"ADVANCE, NC",United States,35.903235,-80.471142,,,Siruose,Substantial,Airplane,N451E,Republic,RC3,No,1,,91,,Personal,,0,1,0,0,VMC,,,
2.02011E+13,Accident,ERA21LA047,2020-11-16,"GREENVILLE, NC",United States,35.613762,-77.345637,,,Non-Fatal,Substantial,Airplane,N30BX,American Legend,AL3,No,1,,91,,Instructional,,0,0,0,0,,,,
2.02011E+13,Accident,ANC21LA007,2020-11-16,"Colton, OR",United States,45.049998,-122.15604,,,Fatal,Destroyed,Airplane,N18666,Cessna,150L,No,1,,91,NSCH,Pers,,2,0,0,0,IMC,,,
2.02011E+13,Accident,WPR21LA058,2020-11-15,"PAHRUMP, NV",United States,36.271549,-115.9949,,,Siruose,Substantial,Weight-Shift,N912U,Air Creation,Tanarg,No,1,,91,,Personal,,0,1,0,0,VMC,,,
2.02012E+13,Accident,CEN21LA074,2020-11-15,"FRANCIS, OK",United States,34.874694,-96.536437,None,Sand Bar - Canadian River,Non-Fatal,Substantial,Airplane,N9111,Zlin Aviation,Savage Cub-S,No,1,,91,,Personal,,0,0,0,1,VMC,,,
2.02011E+13,Accident,WPR21LA055,2020-11-14,"SAN BERNARDINO, CA",United States,34.07504,-117.27141,SBD,,Minor,Substantial,Airplane,N757PY,Cessna,152,No,1,,91,,Positioning,,0,0,1,0,VMC,,,
2.02011E+13,Accident,ERA21LA043,2020-11-14,"HAMMONTON, NJ",United States,39.667472,-74.757722,N81,HAMMONTON MUNI,Non-Fatal,Substantial,Helicopter,N712CA,Aerospatiale,AS355,No,,,91,,Business,Catalyst Aviation Llc,0,0,0,1,,,,
2.02011E+13,Accident,ERA21LA044,2020-11-14,"ELLENVILLE, NY",United States,41.727871,-74.377376,N89,Joseph Y Resnick Airport,Non-Fatal,Substantial,Airplane,N5179G,Cessna,305,No,1,,91,,Personal,,0,0,0,1,,,,
2.02011E+13,Accident,ERA21LA048,2020-11-14,"MILTON, FL",United States,30.636551,-86.993661,2R4,Peter Prince Field,Non-Fatal,Substantial,Airplane,N311SV,Vans,RV4,No,,,91,,Personal,,0,0,0,2,,,,
2.02011E+13,Accident,WPR21LA056,2020-11-14,"Howe, ID",United States,43.941944,-112.93305,,,Minor,Destroyed,Airplane,N8278B,Cessna,172,No,,,91,,Pers,Jacob Rothgeb,0,0,2,0,,,,
2.02011E+13,Accident,DCA21LA024,2020-11-14,"Phoenix, AZ",United States,33.4373,-112.0078,PHX,Phoenix Sky Harbor Internation,Siruose,,Airplane,N778SK,Bombardier,CL600 2C10,No,2,,121,SCHD,,Skywest Airlines Inc,0,1,0,60,,,,
2.02011E+13,Accident,WPR21LA053,2020-11-13,"BENSON, AZ",United States,31.999444,-110.35797,E95,Benson Municipal,Non-Fatal,Substantial,Weight-Shift,N2764N,Air Creation,Buggy,No,,,91,,Personal,,0,0,0,1,,,,
2.02011E+13,Accident,WPR21LA054,2020-11-13,"Sierra Vista, AZ",United States,31.588472,-110.34438,FHU,Sierra Vista Municipal Airport,Non-Fatal,Destroyed,Airplane,CBP233,General Atomics,MQ-9,No,,,PUBU,,Pubf,Customs And Border Patrol,0,0,0,0,VMC,,,
2.02011E+13,Accident,CEN21LA055,2020-11-12,"ROCKWALL, TX",United States,32.936653,-96.436255,F46,Rockwall Municipal Airport,Fatal,Substantial,Airplane,N7306H,Cessna,182,No,1,,91,,Personal,,2,0,0,0,VMC,,,
2.02011E+13,Accident,WPR21LA051,2020-11-12,"MOAB, UT",United States,38.1991,-109.7069,,,Minor,Substantial,Airplane,N721P,Maule,MX7,No,,,91,,Personal,,0,0,1,1,,,,
2.02011E+13,Accident,CEN21LA060,2020-11-12,"SALEM, IN",United States,38.602428,-86.145168,None,Private,Minor,Substantial,Airplane,N3535A,Piper,PA22,No,,,91,,Personal,,0,0,1,0,,,,
2.02011E+13,Accident,WPR21FA048,2020-11-12,"Los Angeles, CA",United States,34.259325,-118.41343,WHP,Whiteman,Fatal,Destroyed,Airplane,N939CP,Cessna,182,No,,,91,,Posi,Civil Air Patrol,1,0,0,0,VMC,,,
2.02011E+13,Accident,WPR21FA045,2020-11-11,"LANGLEY, WA",United States,48.017512,-122.43772,W10,Whidbey Air Park,Fatal,Substantial,Airplane,N34633,Cessna,177,No,1,,91,,Instructional,,2,0,0,0,VMC,,,
2.02011E+13,Accident,WPR21LA052,2020-11-11,"FALLBROOK, CA",United States,33.355782,-117.25139,L18,FALLBROOK AIRPARK,Minor,Substantial,Airplane,N57517,Bellanca,7GCBC,No,1,,91,,Personal,,0,0,1,0,VMC,,,
2.02011E+13,Accident,CEN21LA053,2020-11-11,"Holden, MO",United States,38.707,-94.0058,,,Fatal,Destroyed,Weight-Shift,5152E,Trick Trikes,STSS,No,1,,91,NSCH,Pers,,1,0,0,0,VMC,,,
2.02011E+13,Accident,WPR21FA044,2020-11-10,"GRASS VALLEY, CA",United States,39.190833,-120.99861,,,Fatal,Substantial,Airplane,N6380A,Piper,PA38,No,1,,91,,Personal,,1,0,0,0,VMC,,,
2.02011E+13,Accident,ERA21LA041,2020-11-09,"GILFORD, NH",United States,43.576756,-71.403889,LCI,Laconia Municipal,Minor,Substantial,Airplane,N3296F,Mooney,M20C,No,1,,91,,Personal,,0,0,2,0,,,,
2.02011E+13,Accident,WPR21LA061,2020-11-09,"ARCH CAPE, OR",United States,45.767319,-123.98501,,,Fatal,Substantial,Airplane,N1444V,Cessna,172,No,1,,91,,Personal,Hans R. Hoppe,1,0,0,0,,,,
2.02011E+13,Accident,ERA21LA040,2020-11-08,"RALEIGH, NC",United States,35.732111,-78.628722,3NC2,Garner Road Heliport,Non-Fatal,Substantial,Helicopter,N123NC,Bell,206,No,1,,91,,Other Work Use,North Carolina State Highway Patrol,0,0,0,1,VMC,,,
2.02011E+13,Accident,CEN21LA049,2020-11-08,"CIRCLEVILLE, OH",United States,39.524079,-82.981683,,,Non-Fatal,Substantial,Airplane,N33DW,Piper,PA32,No,,,91,,Personal,,0,0,0,1,VMC,,,
2.02011E+13,Accident,CEN21LA058,2020-11-08,"WAUKEGAN, IL",United States,42.42,87.87,UGN,Waukegan National Airport,Non-Fatal,Substantial,Airplane,N77759,Temco,GC-1B,No,1,,91,NSCH,Personal,,0,0,0,2,VMC,,,
2.02011E+13,Accident,CEN21LA044,2020-11-08,"Dunn Center, ND",United States,47.227222,-102.51666,,,Fatal,Destroyed,Airplane,N3606A,Piper,PA-22-135,No,1,,91,,Pers,,1,0,0,0,,,,
2.02011E+13,Accident,WPR21LA040A,2020-11-07,"CLAYTON, CA",United States,37.839997,-121.87482,,,Siruose,Substantial,Glider,N18MA,Schleicher,ASW20C,No,,,91,,Personal,,0,2,0,0,,,,
2.02011E+13,Accident,WPR21LA040B,2020-11-07,"CLAYTON, CA",United States,37.839997,-121.87482,,,Siruose,Substantial,Glider,N81KP,Schleicher,ASW27,No,,,91,,Personal,,0,2,0,0,,,,
2.02011E+13,Accident,CEN21LA047,2020-11-07,"ARDMORE, OK",United States,34.127809,-97.063198,,,Siruose,Substantial,Airplane,N331BW,Ercoupe,415,No,1,,91,,Personal,,0,1,2,0,VMC,,,
2.02011E+13,Accident,CEN21LA048,2020-11-07,"GREENVILLE, MI",United States,43.142139,-85.253861,6D6,Greenville Municipal Airport,Non-Fatal,Substantial,Airplane,N9993W,Piper,PA-28-140,No,1,,91,NSCH,Personal,Talon Aviation Llc,0,0,0,3,VMC,,,
2.02012E+13,Accident,CEN21LA081,2020-11-07,"RHAME, ND",United States,46.188972,-103.91682,,,Non-Fatal,Substantial,Helicopter,N2081G,Schweizer,269C,No,1,,91,,Other Work Use,,0,0,0,1,VMC,,,
2.02011E+13,Accident,WPR21LA038,2020-11-06,"CHANDLER, AZ",United States,33.268884,-111.80974,CHD,Chandler,Non-Fatal,Substantial,Airplane,N8700G,Cessna,150,No,1,,91,,Personal,,0,0,0,2,VMC,,,
2.02011E+13,Accident,CEN21FA043B,2020-11-06,"FREDERICKSBURG, TX",United States,30.248886,-98.944509,,,Fatal,Substantial,Airplane,N338Z,Beech,M35,No,1,,91,NSCH,Personal,,1,0,2,0,VMC,,,
2.02011E+13,Accident,WPR21LA039,2020-11-06,"LOS ANGELES, CA",United States,34.058037,-118.20811,,,Minor,Substantial,Helicopter,N109EX,Agusta,A109,No,2,,135,NSCH,,Helinet Aviation Services,0,0,1,2,VMC,,,
2.02011E+13,Accident,ANC21LA006,2020-11-06,"HILO, HI",United States,27.5937,-139.6529,,,Non-Fatal,Substantial,Airplane,N400PW,Pilatus,PC12,No,1,,91,,Ferry,,0,0,0,2,VMC,,,
2.02011E+13,Accident,ERA21LA039,2020-11-06,"WINDER, GA",United States,33.98269,-83.667217,WDR,Barrow County Airport,Minor,Substantial,Airplane,N232JP,Diamond,DA40,No,1,,91,,Instructional,Dragonfly Aviation Llc,0,0,1,0,VMC,,,
2.02011E+13,Accident,CEN21LA051,2020-11-06,"DENVER, CO",United States,39.57,-104.849,KAPA,Centennial Airport,Non-Fatal,Substantial,Airplane,N418DE,Cirrus,SR22,No,1,,91,,Instructional,Independence Aviation Llc,0,0,0,2,,,,
2.02011E+13,Accident,WPR21LA049,2020-11-06,"BYRON, CA",United States,37.823174,-121.62965,C83,Byron Airport,Non-Fatal,Substantial,Airplane,N975G,Vans,RV-12,Yes,1,,91,,Personal,,0,0,0,2,VMC,,,
2.02101E+13,Accident,CEN21LA108,2020-11-06,"FORT WORTH, TX",United States,32.985303,-97.318095,AFW,FORT WORTH ALLIANCE,Non-Fatal,Substantial,Airplane,N720TX,Cirrus Design Corp,SR20,No,1,,91,,Instructional,,0,0,0,2,VMC,,,
2.02011E+13,Accident,CEN21FA043A,2020-11-06,"Fredericksburg, TX",United States,30.248886,-98.944509,,,Fatal,Destroyed,Airplane,N617Q,Beech,J35,No,1,,91,NSCH,Pers,,1,0,2,0,VMC,,,
2.02011E+13,Accident,CEN21LA045,2020-11-05,"EDGARD, LA",United States,30.034,-90.554,PVT,Private,Non-Fatal,Substantial,Airplane,N339PW,Cunningham,Just Acft Superstol,Yes,1,,91,NSCH,Personal,,0,0,0,1,VMC,,,
2.02011E+13,Accident,CEN21LA046,2020-11-05,"FREMONT, MI",United States,43.435343,-85.99581,FFX,Fremont Municipal Airport,Minor,Substantial,Airplane,N4856K,Navion,A,No,1,,91,NSCH,Personal,,0,0,1,1,VMC,,,
2.02011E+13,Accident,WPR21LA042,2020-11-05,"MESA, AZ",United States,33.461417,-111.72592,FFZ,Falcon Field,Minor,Substantial,Airplane,N4117H,Diamond,DA40,No,1,,91,,Instructional,Cae Phoenix - Aviation Academy,0,0,0,1,VMC,,,
2.02011E+13,Accident,WPR21LA037,2020-11-04,"GLENDALE, AZ",United States,33.526917,-112.29513,GEU,Glendale Municipal Airport,Non-Fatal,Substantial,Airplane,N87GX,Remos Aircraft Gmbh Flugzeugba,GX,No,1,,91,,Instructional,Fly Eagle Sport,0,0,0,2,VMC,,,
2.02011E+13,Accident,CEN21LA040A,2020-11-03,"WESLACO, TX",United States,26.178708,-97.974006,TXW,Mid Valley Airport,Siruose,Substantial,Airplane,N87715,Piper,J3C,No,1,,91,,Personal,,0,1,1,0,VMC,,,
2.02011E+13,Accident,CEN21LA040B,2020-11-03,"WESLACO, TX",United States,26.178708,-97.974006,TXW,Mid Valley Airport,Siruose,Substantial,Airplane,N6463H,Piper,J3C,No,1,,91,,Personal,,0,1,1,0,VMC,,,
2.02011E+13,Accident,ERA21LA037,2020-11-03,"WARRENTON, GA",United States,33.3666,-82.6228,PVT,Private,Siruose,Substantial,Airplane,N6484X,Cessna,180,No,,,91,,Personal,,0,1,0,0,,,,
2.02012E+13,Accident,WPR21LA064,2020-11-03,"EL MONTE, CA",United States,34.086009,-118.03484,EMT,San Gabriel Valley Airport,Non-Fatal,Substantial,Airplane,N6855M,Stinson,108-3,No,1,,91,,Instructional,Mondo Beyondo Thrill Squadron,0,0,0,2,VMC,,,
2.02011E+13,Accident,ANC21LA004,2020-11-03,"Whitewater, KS",United States,37.934433,-97.060125,29KS,Mcmaster Gliderport,Fatal,Destroyed,Gyroplane,N455WM,Autogyro,MTO Sport,Yes,1,,91,,Pers,,2,0,0,0,VMC,,,
2.02011E+13,Accident,WPR21LA034,2020-11-02,"MINDEN, NV",United States,38.999671,-119.7524,,,Minor,Substantial,Airplane,N755MG,American Legend,AL-3 Cub,Yes,,,91,,Personal,,0,0,1,0,VMC,,,
2.02011E+13,Accident,WPR21LA035,2020-11-02,"CAMANO ISLAND, WA",United States,48.256944,-122.43619,,Price Airstrip (Private),Non-Fatal,Substantial,Airplane,N3841D,Carbon,Cub,No,,,91,,Personal,,0,0,0,2,,,,
2.02011E+13,Accident,ERA21LA036,2020-11-01,"FERNANDINA BEACH, FL",United States,30.611833,-81.461194,FHB,Fernandina Beach Municipal Air,Non-Fatal,Substantial,Airplane,N456FL,Raytheon,400A,No,2,,135,NSCH,Other Work Use,Georgia Jet Inc.,0,0,0,6,IMC,,,
2.02011E+13,Accident,ERA21LA038,2020-11-01,"WARNER ROBINS, GA",United States,32.560639,-83.67675,5A2,Warner Robins Airpark,Minor,Substantial,Airplane,N3225B,Piper,PA22,No,1,,91,,Personal,,0,0,1,0,,,,
2.02011E+13,Accident,ERA21LA035,2020-11-01,"Ellicott, NY",United States,42.160556,-79.24,JHW,Chautauqua County/Jamestown Ai,Fatal,Destroyed,Airplane,N791GA,Grumman,GA7,No,2,,91,,Pers,Majestic Aviation,3,0,0,0,IMC,,,
2.0201E+13,Accident,WPR21LA032,2020-10-31,"BILLINGS, MT",United States,45.812369,-108.52004,KBIL,Billings Logan International A,Fatal,Substantial,Airplane,N124TW,Cessna,172,No,1,,91,,Personal,Donald C Nimmick,1,0,0,0,VMC,,,
2.0201E+13,Accident,WPR21LA031,2020-10-29,"CEDAR CITY, UT",United States,37.700972,-113.09886,CDC,Cedar City Regional Airport,Non-Fatal,Substantial,Airplane,N768P,Pearson,Starduster,No,1,,91,,Positioning,,0,0,0,1,,,,
2.0201E+13,Accident,WPR21LA030,2020-10-29,"Las Vegas, NV",United States,36.026127,-115.19351,,,Fatal,Destroyed,Airplane,N101G,Cessna,310,No,,,91,,Pers,,2,0,0,0,VMC,,,
2.0201E+13,Accident,CEN21LA034,2020-10-28,"LEBANON, OH",United States,39.431359,-84.256329,I68,Warren County Airport,Non-Fatal,Substantial,Airplane,N3537C,Cessna,182,No,1,,91,,Positioning,Flying Neutrons Llc,0,0,0,2,IMC,,,
2.0201E+13,Accident,CEN21LA037,2020-10-28,"WABASH, IN",United States,40.761972,-85.79875,IWH,Wabash Municipal,Non-Fatal,Substantial,Airplane,N9171E,Aeronca,11AC,No,1,,91,NSCH,Personal,,0,0,0,1,VMC,,,
2.0201E+13,Accident,WPR21LA027,2020-10-27,"SILVER CITY, NM",United States,32.769381,-108.21173,94E,Whiskey Creek Airport,Minor,Substantial,Helicopter,N530H,American Eurocopter,AS350B3,No,1,,91,,Positioning,Air Methods Corp,0,0,1,0,,,,
